id,season_id,player_id,correct_scores,points,created_at
0d7d1913-48cc-4c5f-af6c-f502ed048b91,27404307-72b4-4518-a32c-ce15384915d9,e04c559e-ca37-400e-b70d-64cc03eb3361,18,173,2026-05-05 01:29:17.278707+00
0db8414b-ca03-457f-9dea-26fcbd352853,27404307-72b4-4518-a32c-ce15384915d9,6e5a68ef-c26c-4776-8f8c-7f3c22bc3f06,26,204,2026-05-05 01:29:17.278707+00
13d63ade-5114-454f-b3d7-f518e6d0a438,27404307-72b4-4518-a32c-ce15384915d9,eff7bddc-a865-47c4-95fb-fe4116d8c288,24,185,2026-05-05 01:29:17.278707+00
15f6ac54-49d6-4492-a9d5-574cc4c37b77,27404307-72b4-4518-a32c-ce15384915d9,95f43b8d-de0d-4dd2-a9bb-0cdfe02e247a,27,208,2026-05-05 01:29:17.278707+00
1bce171a-e9dc-4e8b-94e4-c20c700b7ba8,27404307-72b4-4518-a32c-ce15384915d9,a98cac4a-9401-4a97-b8e6-93a7caee47e9,37,230,2026-05-05 01:29:17.278707+00
25c1e28a-3fab-4aba-8f05-def6e973e046,27404307-72b4-4518-a32c-ce15384915d9,9a205562-9e06-49d8-865b-a0dfb3de0b20,23,193,2026-05-05 01:29:17.278707+00
3556c78c-c0b3-474d-b5b0-0395cd303d44,27404307-72b4-4518-a32c-ce15384915d9,49f48e02-6af0-4107-8f27-29f67efc4c3a,25,200,2026-05-05 01:29:17.278707+00
3a3fdc84-2b9d-4936-a8b4-6202ab08bbed,27404307-72b4-4518-a32c-ce15384915d9,7151cae2-f54e-4f88-9e6a-8ab7fe755160,22,185,2026-05-05 01:29:17.278707+00
3ab7dc78-fc75-4da4-b431-9d78a57da446,27404307-72b4-4518-a32c-ce15384915d9,abe5e91c-2516-47f8-98a7-2b1e70ab13b1,30,198,2026-05-05 01:29:17.278707+00
413cac45-b3a0-4085-9d18-f631188529e8,27404307-72b4-4518-a32c-ce15384915d9,e2ffaf02-f17f-4be3-b3ee-651d39315af1,25,194,2026-05-05 01:29:17.278707+00
440c985e-82ea-4d0d-b177-2b58df48e5d0,27404307-72b4-4518-a32c-ce15384915d9,f9aa08c8-da66-4064-a39a-3225dadaa1d0,14,175,2026-05-05 01:29:17.278707+00
5093541e-5f66-472a-b777-c80e1a5c97b2,27404307-72b4-4518-a32c-ce15384915d9,182f8371-048a-4f6e-b95d-149f368c3c44,24,169,2026-05-05 01:29:17.278707+00
5f8e4497-0462-4abe-bcb3-da61280d3b05,27404307-72b4-4518-a32c-ce15384915d9,ceb258ce-454a-4b5f-9321-73fd28390495,29,197,2026-05-05 01:29:17.278707+00
6d799adb-8ca3-49fd-90fb-ab34053f4ae4,27404307-72b4-4518-a32c-ce15384915d9,c2011527-da58-4568-97f9-ec5c223ead8e,21,177,2026-05-05 01:29:17.278707+00
81d6699a-7dd6-41d1-bf38-8b0e606613c3,27404307-72b4-4518-a32c-ce15384915d9,f9410110-ec63-4a83-ad54-2b5df48b9140,22,195,2026-05-05 01:29:17.278707+00
849f2aa2-1af1-4f60-a3d8-8c097f3ae848,27404307-72b4-4518-a32c-ce15384915d9,46a30c5e-11ff-4c44-aa31-29a606850f82,20,167,2026-05-05 01:29:17.278707+00
94ddbd3c-7f10-4341-854e-fcad07f13dd8,27404307-72b4-4518-a32c-ce15384915d9,e28417e9-f154-4f39-bf0d-86cb6a1abc32,17,185,2026-05-05 01:29:17.278707+00
972e64c6-88c8-4af8-8054-64d385d534c5,27404307-72b4-4518-a32c-ce15384915d9,298651b6-b5d4-4875-a636-799edae79a84,21,155,2026-05-05 01:29:17.278707+00
9ad49f35-2a7f-4f1e-88c1-de539db0893e,27404307-72b4-4518-a32c-ce15384915d9,b782ca87-97a5-4e94-96b3-fda9d7a93d5d,30,213,2026-05-05 01:29:17.278707+00
